asin,domain,domain_id,title,new_price,used_price,list_price,discount_percent,validated_at
B08DDDVWWW,ES,9,"GXTrust 835 Azor Teclado Retroiluminado, Disposición QWERTY Español, LED Iluminación, Teclado Alámbrico Gaming para Windows, Mac, PC, Ordenador, Portá",19.99,15.78,19.99,21.1,2026-02-19T20:44:01.773962+00:00
B0879KGWTY,ES,9,"DELL KM7120W Teclado RF Wireless + Bluetooth QWERTY ALEMÁN Gris, Titanio",80.34,52.01,80.34,35.3,2026-02-19T20:44:01.773971+00:00
B0DGQ6CKNZ,ES,9,"Cherry MX 8.2 TKL Wireless XAGA, Teclado Inalámbrico Gaming Sin Pad Numérico, Disposición Alemana (QWERTZ), Bluetooth, 2,4 GHz, Cable, MX2A Red Switch",,,,,2026-02-19T20:44:01.773978+00:00
B0G4LZJ3XM,ES,9,"Akko Teclado Mecánico 3108 V3, con Cable, Disposición QWERTY 100% Completo, Intercambiable en Caliente, Solo Color RGB Blanco, con Teclas PBT de Doble",65.99,,65.99,,2026-02-19T20:44:01.773986+00:00
B0BG2V7MGP,ES,9,The G-Lab Clavier Gaming Mécanique TKL Switch Red - Effets de rétroéclairage - Noir,51.39,18.9,56.74,66.7,2026-02-19T20:44:01.773993+00:00
B09BRDPYBW,ES,9,"Apple Teclado Magic Keyboard: Recargable, con conexión Bluetooth y Compatible con el Mac, iPad y iPhone; Alemán, Plata",,104.19,,,2026-02-19T20:44:01.774003+00:00
B0DFXV6ZPM,ES,9,"GravaStar Mercury K1 Teclado Mecánico Gaming 75% Inalámbrico, Diseño de Exoesqueleto de Aluminio, Hot-Swap, Interruptores Lineales, Retroiluminación R",139.95,,139.95,,2026-02-19T20:44:05.360352+00:00
B07N3D832F,ES,9,ZAGG 103202243 Tastatur USB QWERTZ Deutsch Schwarz,,,,,2026-02-19T20:44:05.360374+00:00
B08KW8QHP2,ES,9,"MediaRange QWERTZ - Teclado con cable, color blanco",19.4,,19.4,,2026-02-19T20:44:05.360392+00:00
B0B96M3VB2,ES,9,"Teclado para juegos, teclado mecánico Redragon con interruptores rojos, anti-fantasma, 105 teclas para Windows Laptop PC Mac (diseño del Reino Unido)",,,,,2026-02-19T20:44:05.360402+00:00
B0DJ6PCW72,ES,9,"RedThunder K20 TKL Teclado Gaming Inalámbrico, Retroiluminación RGB Ajustable y Batería Recargable, Diseño Compacto con Disposición QWERTY ES y 6 Tecl",49.99,47.99,49.99,4.0,2026-02-19T20:44:05.360418+00:00
B01ARGX3NM,ES,9,"LogiLink ID0019A Teclado USB Flexible, QWERTZ alemán - Resistente al Agua con PS / 2 Negro",20.78,15.19,23.38,35.0,2026-02-19T20:44:05.360427+00:00
B0FM8C8M7G,ES,9,"Mars Gaming MCPWX, Portugués, Combo Gaming Inalámbrico, Tecnología DualPro Link 2.4GPRO, Teclado Completo FRGB con Control Multimedia + Ratón RGB 3200",39.89,,31.41,,2026-02-19T20:44:05.360436+00:00
B0FG85MKT1,ES,9,"MechLands Aula F75 75% teclado mecánico inalámbrico, QWERTZ disposición alemana, teclado personalizado Creamy Gaming con botón, RGB, intercambiable en",95.99,,95.99,,2026-02-19T20:44:05.360444+00:00
B0797FYB3K,ES,9,"Logitech MK540 Pack Inalámbrico Teclado y Ratón para Windows, Disposición QWERTZ Alemán, Negro",54.63,45.0,68.93,34.7,2026-02-19T20:44:05.360452+00:00
B0DQVHP2WH,ES,9,Trust Gaming GXT 871 Zora Teclado mecánico Italiano QWERTY,39.99,34.31,39.99,14.2,2026-02-19T20:44:05.360461+00:00
B07GXXC451,ES,9,"EMPIRE GAMING PC-Tastatur Empire K300 QWERTZ– 105 halbmechanische Tasten, Davon 19 Anti-Ghosting-Tasten, 12 Multimedia-Shortcuts, LED-RGB-Rückbeleucht",19.99,,19.99,,2026-02-19T20:44:05.360469+00:00
B0DYDPX4VH,ES,9,"AJAZZ AK820 Mechanical Keyboard, 75% Hot Swappable Wired Keyboard with Volume Control Knob, PBT Keycaps, Five-Layer Sound Insulation Pad, 82-Key Gamin",,,,,2026-02-19T20:44:05.360478+00:00
B07F59BY7L,ES,9,"SATECHI Teclado Inalámbrico en Aluminio con Keypad Numérico QWERTZ de Alemán, Teclado Bluetooth para MacBook Air & Pro M5 M4, Portatil, PC, Tablet, iP",79.99,,79.99,,2026-02-19T20:44:05.360485+00:00
B0FHH6B58D,ES,9,"GXTrust 872 Xyra TKL Teclado Mecánico Junta Montaje Reino Unido Layout, Teclado cremoso para juegos con cable intercambiable en caliente 80%, RGB retr",80.95,,80.95,,2026-02-19T20:44:05.360493+00:00
B0B4VZW3BY,ES,9,"Dierya DK61se Teclado Mecánico Gaming Mini 60% Red Switch Mechanical Keyboard Retroiluminación Verde,Cable USB-Type C,Teclado Ultra-Compacto 61 Teclas",28.25,,28.25,,2026-02-19T20:44:05.360500+00:00
B0C3VMY393,ES,9,KLIM Thunder QWERTZ DE Layout Combo de Teclado y Mouse inalámbricos para Juegos - Teclado inalámbrico retroiluminado con batería incorporada + Ratón i,69.97,,69.97,,2026-02-19T20:44:05.360508+00:00
B07YLZG1SK,ES,9,"MSI Vigor GK30 DE Gaming Tastatur, RGB Beleuchtung",56.4,,56.4,,2026-02-19T20:44:05.360515+00:00
B00XYTTEAQ,ES,9,"Logitech K400 Teclado Táctil Inalámbrico Plus para TV con un Control Multimedia y Panel Táctil, Teclado HTPC para TV conectada a PC, Windows, Android,",29.9,23.49,29.9,21.4,2026-02-19T20:44:05.360525+00:00
B0851CN3GC,ES,9,"Trust Gaming GXT 835 Azor Teclado Gaming, Diseño Italiano QWERTY, USB, Anti-ghosting, Teclado retroiluminado LED RGB para PC, Ordenador, Ordenador por",19.99,11.3,19.99,43.5,2026-02-19T20:44:05.360534+00:00
B0FF9WN7R1,ES,9,"YUNZII B75 PRO Teclado Mecánico Inalámbrico, Teclado Gaming 75% Gasket Hot Swap Personalizable con Perilla, Interruptores Prelubricados RGB, Bluetooth",75.64,,75.64,,2026-02-19T20:44:05.360543+00:00
B0FSLT33D3,ES,9,"MSI Forge GK320 FR Teclado mecánico Gaming - AZERTY, Switches Red (Lineales) Intercambiables, Tapa magnética, Teclas ergonómicas, LED RGB, USB 2.0 - T",51.8,43.85,63.36,30.8,2026-02-19T20:44:05.360553+00:00
B0DSZQK42Y,ES,9,"YUNZII AL68 Teclado Mecánico Inalámbrico 60%, QMK/Via Aluminum, Hot Swappable con Perilla, Teclado de Crema BT/USB-C/2.4G RGB Backlit (Black, Zero Lin",62.09,,62.09,,2026-02-19T20:44:05.360560+00:00
B07W7K29YM,ES,9,"Logitech MK295 Combo de Ratón y Teclado Inalámbricos, Disposición QWERTZ Alemán, Blanco",33.99,26.36,33.99,22.4,2026-02-19T20:44:05.360568+00:00
B09NQHF99G,ES,9,"CORSAIR K70 RGB PRO Teclado Mecánico con Cable para Juegos – Interruptores Lineales Cherry MX Red, SOCD, Llaveros PBT Double-Shot, 8000Hz Hyper-Pollin",136.43,107.95,136.43,20.9,2026-02-19T20:44:05.360578+00:00
B0C592RKDV,ES,9,"RedThunder K84 - Set tastiera e Mouse Wireless da gioco, Layout QWERTZ DE, ricaricabile, compatta, ultraleggera, con struttura a Nido d'ape per PC Mac",59.99,,59.99,,2026-02-19T20:44:05.360585+00:00
B09N9CY637,ES,9,"CHERRY STREAM KEYBOARD TKL, Teclado con Cable sin Teclado Numérico, Distribución de Teclado Alemán (QWERTZ), Teclas Silenciosas, Experiencia de Tecleo",40.72,20.42,40.72,49.9,2026-02-19T20:44:05.360593+00:00
B0DGTK68JW,ES,9,"Dierya Teclado Mecánico Gamer Inalámbrico 60% DK63 con Bluetooth/2.4G/Type-C,Red Switch Gaming Mechanical RGB Keyboard,Teclado Ultra-Compacto 68 Tecla",32.29,,32.29,,2026-02-19T20:44:09.113963+00:00
B08KWBJCNM,ES,9,"MediaRange MROS112 - Teclado Qwertz con Cable, Color Negro",12.1,11.57,12.1,4.4,2026-02-19T20:44:09.114001+00:00
B0BHYRG6V8,ES,9,"Dierya T68SE Teclado Mecánico Gaming Mini 60% Red Switch Mechanical Keyboard con Retroiluminación LED,Cable USB-Type C,Teclado Ultra-Compacto 68 Tecla",34.99,,34.99,,2026-02-19T20:44:09.114012+00:00
B07W4DHQJ6,ES,9,"Logitech G413 TKL SE Teclado Mecánico Gaming - Teclado Compacto, Disposición QWERTY Inglés Reino Unido - Negro",,,,,2026-02-19T20:44:09.114020+00:00
B0CYTB34XC,ES,9,Tastiera computer Trust 866 Torix Wired,74.93,35.72,74.93,52.3,2026-02-19T20:44:09.114028+00:00
B0DPRNP35D,ES,9,"MAMBASNAKE X Attack Shark X66 Teclado Mecánico Inalámbrico Al 65% con Perilla, Teclado para Juegos RGB con Intercambiables En Caliente 60%, BT/2,4 G/U",59.99,,59.99,,2026-02-19T20:44:09.114037+00:00
B09J88KM8L,ES,9,Teclado Contour Balance | Teclado con Cable | Diseño QWERTZ | Teclado de computadora súper Plano | Teclado numérico + Teclas Multimedia | para el hoga,76.48,,76.48,,2026-02-19T20:44:09.114045+00:00
B0CPMBBMW1,ES,9,"Trust ODY II Teclado silencioso inalámbrico QWERTZ alemán, teclas planas, resistente a salpicaduras, receptor USB RF de 2,4 GHz, para PC, ordenador po",28.73,13.78,28.73,52.0,2026-02-19T20:44:09.114053+00:00
B0D3GZYN1P,ES,9,"RK ROYAL KLUDGE R75 Teclado Mecánico Inalámbrico, 75% Gasket Bluetooth/2.4G/USB-C, Versión US Teclado Gaming con Teclas PBT, Knob Control, Retroilumin",89.99,80.99,89.99,10.0,2026-02-19T20:44:09.114064+00:00
B07FLYR1TG,ES,9,KLIM Chroma Teclado Inalámbrico Gaming en QWERTZ - Wireless – Alto Desempeño – Retroiluminación a Color Estilo Gaming – Teclado para Juegos PC PS4 Win,58.08,,58.08,,2026-02-19T20:44:09.114072+00:00
B0CQKMKPZW,ES,9,"YINDIAO Ajazz AK820 Teclado Mecánico con Perilla,Diseño 75% ANSI,82 Teclas,Teclado para Juegos con Cable,5 Espumas Absorbentes de Sonido,Hot-Swap,Inte",42.49,,42.49,,2026-02-19T20:44:09.114080+00:00
B07FHTJC1G,ES,9,"SATECHI Teclado con Cable USB De Aluminio con Keypad Numérico - Teclado QWERTZ Alemán - Compatible con iMac, iMac Pro, 2020 Mac Mini y Mucho Más, Dist",59.99,,59.99,,2026-02-19T20:44:09.114087+00:00
B0FJ7Z9KGH,ES,9,MageGee Teclado Gamer Mecánico AZERTY | Teclado Gamer 60% AZERTY | Compacto 69 teclas con retroiluminación LED | Mini teclado con cable con interrupto,,,,,2026-02-19T20:44:09.114095+00:00
B08KWBVK4Z,ES,9,"MediaRange - Teclado compacto con cable con 78 teclas ultraplanas, QWERTZ, color blanco",17.91,6.46,17.91,63.9,2026-02-19T20:44:09.114102+00:00
B08DG6LBRN,ES,9,"Trust Taro Teclado - Disposición QWERTY Español, Resistente a los Vertidos, Cable de 1.8m, Conexión USB, Windows, Mac, PC, Laptop, Ordenador Portátil,",10.99,9.31,10.99,15.3,2026-02-19T20:44:09.114111+00:00
B01L6L44NU,ES,9,"Logitech G G213 Prodigy Teclado Gaming, RGB LIGHTSYNC, Teclas retroiluminadas, Resistente a Salpicaduras, Teclas Personalizables, Controles Multimedia",54.99,41.33,54.99,24.8,2026-02-19T20:44:09.114121+00:00
B0CBPJN8BY,ES,9,"CHERRY KW 7100 MINI BT, Teclado Compacto Multidispositivo con 3 Canales Bluetooth, Distribución de Teclado Alemán (QWERTZ), Diseño Plano, Incluye Fund",38.65,,49.99,,2026-02-19T20:44:09.114128+00:00
B072KJDCL8,ES,9,"Logitech MK330 Combo Teclado y Ratón Inalámbrico parta Windows, Disposición QWERTZ Alemán, Negro",40.9,21.09,40.9,48.4,2026-02-19T20:44:09.114136+00:00
B0FCLXFQT5,ES,9,"Redragon K668 RGB Teclado Gaming Mecánico Cableado 105+4 Teclas, Interruptores Rojos, Socket Hot-Swappable, Espumas Absorbentes, 2 Sets Teclas Mixtas,",59.99,,59.99,,2026-02-19T20:44:09.114143+00:00
B0F58SM5BT,ES,9,"Newmen GM325Pro - Teclado mecánico, 104 teclas, retroiluminación LED arcoíris, teclados para juegos con cable, panel de metal intercambiable en calien",36.18,,36.18,,2026-02-19T20:44:09.114154+00:00
B0DGTKTY75,ES,9,"Dierya Teclado Mecánico Gamer Inalámbrico 60% DK63 con Bluetooth/2.4G/Type-C,Red Switch Gaming Mechanical RGB Keyboard,Teclado Ultra-Compacto 68 Tecla",39.99,,39.99,,2026-02-19T20:44:09.114163+00:00
B07HCZNWYT,ES,9,"Mars Gaming MK218, Idioma Alemán, Teclado Gaming con Iluminación Full RGB, 9 Efectos, Tecnología H-Mech, 12 Teclas de Función, Antighosting, Diseño Co",,8.21,,,2026-02-19T20:44:09.114171+00:00
B0FF9RVNCZ,ES,9,"YUNZII B75 PRO - Teclado mecánico inalámbrico, teclado para juegos 75% con montaje gasket, teclado personalizado de intercambio en caliente con perill",75.64,,75.64,,2026-02-19T20:44:09.114179+00:00
B00OCMRV40,ES,9,"KeySonic 28091 KSK-6231 INEL Teclado Industrial (touchpad Iluminado, USB, Impermeable IP68) Blanco",96.98,,96.98,,2026-02-19T20:44:09.114186+00:00
B00F35N1KS,ES,9,"Cherry KC 1000, Teclado con Cable, Distribución de Teclado Alemán (QWERTZ), Plug & Play a través de USB, Diseño Plano, Tecleo Silencioso, Blanco/Gris",28.88,21.59,28.88,25.2,2026-02-19T20:44:09.114194+00:00
B0CRD5G38M,ES,9,"TECURS Teclado mecánico Gaming – Teclado Gamer programable con reposamuñecas magnético, interruptores rojos, 19 modos LED, teclas multimedia, teclado ",78.99,84.15,78.99,-6.5,2026-02-19T20:44:09.114204+00:00
B003UL1RGC,ES,9,"Logitech K120 Teclado con Cable Business para Windows, Disposición QWERTZ Alemán, Negro",19.65,,19.65,,2026-02-19T20:44:09.114210+00:00
B09NQY2Y8R,ES,9,"Teclado Gaming Inalámbrico Mecánico Francés, Gamer Teclado PC RGB TKL AZERTY, Recargable 65% TecURS Teclado de Juego/Retroiluminado, Anti-Ghosting, Sw",59.99,,59.99,,2026-02-19T20:44:09.114219+00:00
B0CS365B89,ES,9,"Newmen Teclado mecánico GM326, teclado para juegos con cable, 75% TKL intercambiable en caliente, compacto, retroiluminado LED, USB C, teclados mecáni",,29.91,,,2026-02-19T20:44:09.114227+00:00
B08ZNSJ152,ES,9,"DELL Keyboard WL KM5221W Pro Wireless, Teclado alemán",43.77,,43.77,,2026-02-19T20:44:13.160758+00:00
B07DKJKM4T,ES,9,Mobility Lab teclado alemán QWERTZ con cable Design Touch ideal para Mac – plata,29.99,,29.99,,2026-02-19T20:44:13.160786+00:00
B00VHHWNMI,ES,9,"Logitech K400 Plus Teclado Inalámbrico con Touchpad para Televisores, Disposición QWERTZ Alemán, Negro",31.94,30.02,31.94,6.0,2026-02-19T20:44:13.160807+00:00
B0CJVHZP1W,ES,9,"NEWSKILL Serike V2 Teclado mecánico Full Layout RGB con switches Hot-Swap lineales, Estructura metálica y reposamuñecas magnético español Blanco",94.65,67.6,94.65,28.6,2026-02-19T20:44:13.160818+00:00
B07CMH9HDY,ES,9,Redragon K552 Teclado Mecánico para Juegos al 60% Cableado con Interruptores Rojos Equivalente a PC Windows (RGB Retroiluminado UK-QWERTY),,,,,2026-02-19T20:44:13.160828+00:00
B0094QSF8U,ES,9,Logitech® Keyboard K120 for Business - BLK - CH - USB - N/A - EMEA,28.98,,28.98,,2026-02-19T20:44:13.160837+00:00
B0DXL4PVH2,ES,9,"Speedlink Atmos - Teclado mecánico RGB Gaming para Juegos 60%, con Cable, interruptores Marrones, Robusta Placa de Acero, Cable USB-C Desmontable, ret",29.99,24.17,29.99,19.4,2026-02-19T20:44:13.160848+00:00
B07Y425Y2H,ES,9,"Cherry Stream Keyboard, Teclado con Cable, distribución de Teclado alemán (QWERTZ), Teclas silenciosas, Experiencia de tecleo única, diseño Plano, Neg",50.25,25.64,50.25,49.0,2026-02-19T20:44:13.160857+00:00
B0F5GLYP96,ES,9,"TECKNET Teclado Bluetooth Recargable Teclado Inalámbrico para Windows y Android Smart TV, diseño italiano QWERTZ, silencioso y ultrafino",29.0,,29.0,,2026-02-19T20:44:13.160865+00:00
B07W5JJP7D,ES,9,Teclado y Ratón Logitech 920-009343 Negro QWERTY,111.67,74.57,117.41,36.5,2026-02-19T20:44:13.160874+00:00
B0863KR72L,ES,9,"B.FRIENDIT Teclado USB con Cable UK Slim - Estuche de Aluminio Teclado numérico Teclado retroiluminado RGB Compatible con iMac (iMac, iMac Pro y más d",,,,,2026-02-19T20:44:13.160883+00:00
B084H165KT,ES,9,MICROSOFT Surface Pro X Keyboard - Teclado (ALEMAN)- QWERTZ - Black,,49.99,,,2026-02-19T20:44:13.160890+00:00
B003PAMIA2,ES,9,"Logitech K120 Teclado con Cable para Windows, Disposición QWERTZ Suizo, Negro",23.08,,23.08,,2026-02-19T20:44:13.160898+00:00
B09L57Z1V3,ES,9,"KROM KASIC TKL – Teclado mecánico Gaming RGB tenkeyless con Layout español, switches Rojos, retroiluminación Rainbow, 25 Teclas Anti-ghosting y 12 Mul",24.9,17.42,24.9,30.0,2026-02-19T20:44:13.160909+00:00
B08D9PZDGW,ES,9,"Trust Teclado - QWERTY UK Layout, 1.8 m Cable, USB Plug and Play, PC/Laptop - Negro",18.82,,18.82,,2026-02-19T20:44:13.160916+00:00
B09SFS4WQS,ES,9,ZAHARA Retroiluminación GR Keyboard Layout Portátil para DELL Latitude7400 3400 5400 7410 5401 5411 Backlit German Keyboard Layout Laptop,32.99,34.49,32.99,-4.5,2026-02-19T20:44:13.160926+00:00
B0FNRM865K,ES,9,"YUNZII B87 Teclado Mecánico Inalámbrico, QMK/Via Custom Teclado de Juego TKL Diseños,BT/2.4G/USB-C Enchufable En Caliente, Teclado RGB con Wrist Rest ",84.14,,84.14,,2026-02-19T20:44:13.160937+00:00
B0B4W52FN5,ES,9,"Dierya DK61se Teclado Mecánico Gaming Mini 60% Red Switch Mechanical Keyboard Retroiluminación Azul Hielo,Cable USB-Type C,Teclado Ultra-Compacto 61 T",28.25,,28.25,,2026-02-19T20:44:13.160946+00:00
B0072AEZJI,ES,9,"Logitech K120 Teclado con Cable Business para Windows, Disposición QWERTZ Alemán, Blanco",22.73,,22.73,,2026-02-19T20:44:13.160953+00:00
B09CF44X5T,ES,9,HP 230 Teclado (aleman) + Raton INALÁMBRICOS 1600DPI 3 Botones - Uso AMBIDIESTRO,61.0,26.54,61.0,56.5,2026-02-19T20:44:13.160965+00:00
B0FK6FTRZQ,ES,9,"Speedlink LETOS - Teclado RGB Gaming para Juegos 60%, con Cable, interruptores Marrones, Cable USB-C Desmontable, retroiluminado, diseño alemán QWERTZ",24.99,20.21,24.99,19.1,2026-02-19T20:44:13.160974+00:00
B08DG4C63H,ES,9,"Trust Taro - Teclado con Cable, diseño alemán QWERTZ, Teclas silenciosas, a Prueba de Salpicaduras, Puerto USB, Longitud de Cable de 6 pies, Teclado d",10.99,,10.99,,2026-02-19T20:44:13.160983+00:00
B0BXXM31Y2,ES,9,Contour Balance Keyboard | Teclado inalámbrico con USB Dongle | QWERTZ Layout | Teclado inalámbrico superplano | Teclado numérico + Teclas Multimedia ,118.66,,118.66,,2026-02-19T20:44:13.160992+00:00
B0977C4H7V,ES,9,"perixx PERIBOARD-213U - Teclado de tijera USB silencioso, diseño compacto con almohadilla de números, UK QWERTY, color negro",,,,,2026-02-19T20:44:13.161004+00:00
B08RXNFJJR,ES,9,Teclado de sobremesa con cable 320K,25.0,22.64,25.0,9.4,2026-02-19T20:44:13.161016+00:00
B0B8DJ58P6,ES,9,"AULA Teclado mecánico para juegos estilo máquina de escribir, interruptor azul, con reposamuñecas extraíble, perilla de control de medios, Teclados de",,,,,2026-02-19T20:44:13.161026+00:00
B0F48L5MVC,ES,9,HSSDTECH Teclado retroiluminado negro (Layout alemán GR) para Lenovo ThinkPad X240 X230S X240S X250 X250S X260 X270,33.99,,33.99,,2026-02-19T20:44:13.161034+00:00
B00BCE30RS,ES,9,"Logitech MK270 Combo Teclado y Ratón inalámbrico para Windows, Disposición QWERTZ Alemán, Negro",34.99,30.38,34.99,13.2,2026-02-19T20:44:17.009199+00:00
B0CSYRHRJ6,ES,9,"Amazon Basics Teclado USB de Perfil Bajo con Distribución TI, Negro Mate",14.25,12.68,14.25,11.0,2026-02-19T20:44:17.009239+00:00
B07T63FQ2M,ES,9,"Unykach Teclado Mini KB302 – 83 Teclas, QWERTY, Membrana, Diseño Compacto Negro Mate, Conector USB",9.28,8.54,9.28,8.0,2026-02-19T20:44:17.009255+00:00
B00564NI9U,ES,9,"Logitech K120 Teclado con Cable Business para Windows, Tamaño Normal, Resistante a Líquido, Barra Espaciadora Curvada, PC/Portátil, Disposición QWERTY",12.9,8.02,12.9,37.8,2026-02-19T20:44:17.009271+00:00
B0831T7JNK,ES,9,SteelSeries Apex 3 - Teclado RGB para gaming - Iluminación RGB de 10 zonas - Resistencia al agua IP32 - Reposamuñecas magnético superior - Teclado QWE,73.17,,54.99,,2026-02-19T20:44:17.009285+00:00
B08B539T4M,ES,9,"Teclado (ESLOVACO) - Multimedia DELL KB216 (QWERTZ), Color Negro",,,,,2026-02-19T20:44:17.009294+00:00
B0CSYT813K,ES,9,"Amazon Basics Teclado con cable de tamaño completo compatible con laptop, PC, tablet, USB Plug and Play, diseño QWERTY UK, negro mate",,,,,2026-02-19T20:44:17.009306+00:00
B003IZ5JXC,ES,9,"Logitech MK120 Combo Teclado y Ratón con Cable para Windows, Disposición QWERTZ Alemán, Negro",31.62,18.87,31.62,40.3,2026-02-19T20:44:17.009318+00:00
